SampleID_1	SampleID_2	Mash_JS
GCA_014109065	GCA_013796065	0.2623590993401419
GCA_014109065	GCA_013782445	0.26429322592103316
GCA_014109065	GCA_013928845	0.25085092856974933
GCA_014109065	GCA_013924285	0.2643573702319572
GCA_014109065	GCA_013713325	0.5066130344868176
GCA_014109065	GCA_013712565	0.5066128756790612
GCA_014109065	GCA_013894775	0.5038635164792127
GCA_014109065	GCA_013752295	0.5011440200143521
GCA_014109065	GCA_013750375	0.5081693973545574
GCA_014109065	GCA_013899205	0.4838157535663576
GCA_014109065	GCA_013898935	0.48380716712284844
GCA_014109065	GCA_014103665	0.06200209346785114
GCA_014109065	GCA_014103465	0.06003116486775406
GCA_014109065	GCA_013746655	0.060045069313819754
GCA_014109065	GCA_013745515	0.06258063786396648
GCA_014109065	GCA_013732895	0.05895994373524836
GCA_014109065	GCA_013786125	0.3259844715437388
GCA_014109065	GCA_013728735	0.3121145380704527
GCA_014109065	GCA_013897665	0.2866720050316657
GCA_014109065	GCA_013897255	0.2866954529814168
GCA_014109065	GCA_013896775	0.2866862514999626
GCA_014109065	GCA_013896515	0.2897645366312905
GCA_014109065	GCA_013886475	0.3929560016991089
GCA_014109065	GCA_013806925	0.38525002098603434
GCA_014109065	GCA_013806525	0.38524434106202515
GCA_014109065	GCA_013806085	0.3852436778806626
GCA_014109065	GCA_013835405	0.3883355441919633
GCA_014109065	GCA_013817865	0.40421985136595584
GCA_014109065	GCA_013790245	0.29897680868701965
GCA_014109065	GCA_013900245	0.2918039487353592
GCA_014109065	GCA_013836945	0.30229300260617475
GCA_014109065	GCA_013823125	0.30446093769523264
GCA_014109065	GCA_013894235	0.08426070079720241
GCA_014109065	GCA_013817505	0.0836964778811599
GCA_014109065	GCA_013898995	0.309493453032776
GCA_014109065	GCA_013898775	0.30950922935821323
GCA_014109065	GCA_013830785	0.29248656346476204
GCA_014109065	GCA_013800125	0.3036460414596721
GCA_014109065	GCA_014103195	0.30374602684938024
GCA_014109065	GCA_013602835	0.29582480241215436
GCA_013923405	GCA_014109125	0.9994386710624759
GCA_013923405	GCA_014109065	0.9990123612090014
GCA_013923405	GCA_013821965	0.7457601753447737
GCA_013923405	GCA_013819985	0.4794263800958343
GCA_013923405	GCA_013899665	0.47175936729259466
GCA_013923405	GCA_013895455	0.46545433801550246
GCA_013923405	GCA_013783465	0.47429559817918
GCA_013923405	GCA_013752075	0.4592245809570684
GCA_013923405	GCA_013891895	0.45917050568092777
GCA_013923405	GCA_013796065	0.2623110677718186
GCA_013923405	GCA_013782445	0.2642409299147419
GCA_013923405	GCA_013928845	0.2508146075488996
GCA_013923405	GCA_013924285	0.2643125213237803
GCA_013923405	GCA_013713325	0.5063245804953205
GCA_013923405	GCA_013712565	0.5063244184631134
GCA_013923405	GCA_013894775	0.5035685402485562
GCA_013923405	GCA_013752295	0.5008521896383582
GCA_013923405	GCA_013750375	0.5078822193099622
GCA_013923405	GCA_013899205	0.4835535783568426
GCA_013923405	GCA_013898935	0.4835450063232353
GCA_013923405	GCA_014103665	0.061995273267178894
GCA_013923405	GCA_014103465	0.06002106542888597
GCA_013923405	GCA_013746655	0.06003873522403351
GCA_013923405	GCA_013745515	0.0625715704222213
GCA_013923405	GCA_013732895	0.058953932365840594
GCA_013923405	GCA_013786125	0.3258426996614736
GCA_013923405	GCA_013728735	0.3119829316886858
GCA_013923405	GCA_013897665	0.2866250113063175
GCA_013923405	GCA_013897255	0.28665108332979494
GCA_013923405	GCA_013896775	0.28664172932276566
GCA_013923405	GCA_013896515	0.28971416585858156
GCA_013923405	GCA_013886475	0.3928729691047667
GCA_013923405	GCA_013806925	0.38516080890598264
GCA_013923405	GCA_013806525	0.3851610586107363
GCA_013923405	GCA_013806085	0.38515618853324535
GCA_013923405	GCA_013835405	0.38823596022525797
GCA_013923405	GCA_013817865	0.40412032298386436
GCA_013923405	GCA_013790245	0.29893782819151965
GCA_013923405	GCA_013900245	0.2916160378001732
GCA_013923405	GCA_013836945	0.3022238010171662
GCA_013923405	GCA_013823125	0.3043945976772237
GCA_013923405	GCA_013894235	0.08425036934403622
GCA_013923405	GCA_013817505	0.0836888545559536
GCA_013923405	GCA_013898995	0.309431218859052
GCA_013923405	GCA_013898775	0.3094469898893017
GCA_013923405	GCA_013830785	0.29243210177706175
GCA_013923405	GCA_013800125	0.303584353163558
GCA_013923405	GCA_014103195	0.3036940897297802
GCA_013923405	GCA_013602835	0.295771731147553
GCA_013821965	GCA_014109125	0.7460060683021197
GCA_013821965	GCA_014109065	0.7462487354477273
GCA_013821965	GCA_013923405	0.7457601753447737
GCA_013821965	GCA_013819985	0.49276953473581453
GCA_013821965	GCA_013899665	0.4806378249889298
GCA_013821965	GCA_013895455	0.47639858940716723
GCA_013821965	GCA_013783465	0.4845236738801313
GCA_013821965	GCA_013752075	0.4502892816155271
GCA_013821965	GCA_013891895	0.46032235513029646
GCA_013821965	GCA_013796065	0.2533083196769314
GCA_013821965	GCA_013782445	0.25803691418159586
GCA_013821965	GCA_013928845	0.24965986286482175
GCA_013821965	GCA_013924285	0.25730263057490094
GCA_013821965	GCA_013713325	0.5054652168387753
GCA_013821965	GCA_013712565	0.505455608153953
GCA_013821965	GCA_013894775	0.5001790660508072
GCA_013821965	GCA_013752295	0.4981415995410578
GCA_013821965	GCA_013750375	0.5149241025113228
GCA_013821965	GCA_013899205	0.4804849500722851
GCA_013821965	GCA_013898935	0.4804517890131489
GCA_013821965	GCA_014103665	0.05988883507430632
GCA_013821965	GCA_014103465	0.06064578105522626
GCA_013821965	GCA_013746655	0.060654427640641675
GCA_013821965	GCA_013745515	0.06121181849008189
GCA_013821965	GCA_013732895	0.06058498928475946
GCA_013821965	GCA_013786125	0.3260134562598344
GCA_013821965	GCA_013728735	0.3018834166314232
GCA_013821965	GCA_013897665	0.2896301705101357
GCA_013821965	GCA_013897255	0.28965685581280015
GCA_013821965	GCA_013896775	0.28964757629244264
GCA_013821965	GCA_013896515	0.2927917534566135
GCA_013821965	GCA_013886475	0.38990098748903856
GCA_013821965	GCA_013806925	0.38542611005735755
GCA_013821965	GCA_013806525	0.3854311617587793
GCA_013821965	GCA_013806085	0.3854262704126407
GCA_013821965	GCA_013835405	0.38931920867529163
GCA_013821965	GCA_013817865	0.4035146162448301
GCA_013821965	GCA_013790245	0.29150907773558377
GCA_013821965	GCA_013900245	0.29712473880043505
GCA_013821965	GCA_013836945	0.30000334765444087
GCA_013821965	GCA_013823125	0.2994109085157387
GCA_013821965	GCA_013894235	0.08482747150814375
GCA_013821965	GCA_013817505	0.08682166848450587
GCA_013821965	GCA_013898995	0.2966924343522654
GCA_013821965	GCA_013898775	0.29670047732618393
GCA_013821965	GCA_013830785	0.2777556664034204
GCA_013821965	GCA_013800125	0.302538531253921
GCA_013821965	GCA_014103195	0.2921419263754649
GCA_013821965	GCA_013602835	0.29626161749105445
GCA_013819985	GCA_014109125	0.4795966431718691
GCA_013819985	GCA_014109065	0.4796982666020191
GCA_013819985	GCA_013923405	0.4794263800958343
GCA_013819985	GCA_013821965	0.49276953473581453
GCA_013819985	GCA_013899665	0.6272365554004805
GCA_013819985	GCA_013895455	0.6203445673899395
GCA_013819985	GCA_013783465	0.6283020507765786
GCA_013819985	GCA_013752075	0.6104445826925965
GCA_013819985	GCA_013891895	0.6196853851777695
GCA_013819985	GCA_013796065	0.25634737796950047
GCA_013819985	GCA_013782445	0.2546270955619599
GCA_013819985	GCA_013928845	0.25475286285193993
GCA_013819985	GCA_013924285	0.2808956875183021
GCA_013819985	GCA_013713325	0.5783710597554566
GCA_013819985	GCA_013712565	0.5783467324801954
GCA_013819985	GCA_013894775	0.5748797609221867
GCA_013819985	GCA_013752295	0.5725581255039637
GCA_013819985	GCA_013750375	0.5814773801975414
GCA_013819985	GCA_013899205	0.5430640993665957
GCA_013819985	GCA_013898935	0.5430619786358487
GCA_013819985	GCA_014103665	0.06374952938780971
GCA_013819985	GCA_014103465	0.060481009192326664
GCA_013819985	GCA_013746655	0.06049587368014644
GCA_013819985	GCA_013745515	0.060741155477748554
GCA_013819985	GCA_013732895	0.06078778052056634
GCA_013819985	GCA_013786125	0.3278029255434078
GCA_013819985	GCA_013728735	0.3071782732564482
GCA_013819985	GCA_013897665	0.29016266684184294
GCA_013819985	GCA_013897255	0.2901943885106283
GCA_013819985	GCA_013896775	0.2901826584467252
GCA_013819985	GCA_013896515	0.2933060966757557
GCA_013819985	GCA_013886475	0.38596222077600006
GCA_013819985	GCA_013806925	0.37706118266762145
GCA_013819985	GCA_013806525	0.3770545193701003
GCA_013819985	GCA_013806085	0.3770496299342613
GCA_013819985	GCA_013835405	0.3900530243300549
GCA_013819985	GCA_013817865	0.39851359207363796
GCA_013819985	GCA_013790245	0.290760730472162
GCA_013819985	GCA_013900245	0.3002420848913408
GCA_013819985	GCA_013836945	0.3061513534874531
GCA_013819985	GCA_013823125	0.3093724393989997
GCA_013819985	GCA_013894235	0.0843973843244188
GCA_013819985	GCA_013817505	0.08593338680292259
GCA_013819985	GCA_013898995	0.30578319931708847
GCA_013819985	GCA_013898775	0.30579744985591784
GCA_013819985	GCA_013830785	0.2793476745658836
GCA_013819985	GCA_013800125	0.3139365533741377
GCA_013819985	GCA_014103195	0.29645040016606317
GCA_013819985	GCA_013602835	0.30107996617008237
GCA_013899665	GCA_014109125	0.4719288882522585
GCA_013899665	GCA_014109065	0.4720378262404116
GCA_013899665	GCA_013923405	0.47175936729259466
GCA_013899665	GCA_013821965	0.4806378249889298
GCA_013899665	GCA_013819985	0.6272365554004805
GCA_013899665	GCA_013895455	0.9823039133873113
GCA_013899665	GCA_013783465	0.6129023046897308
GCA_013899665	GCA_013752075	0.5645789637838655
GCA_013899665	GCA_013891895	0.5998905274574622
GCA_013899665	GCA_013796065	0.25074940885600716
GCA_013899665	GCA_013782445	0.2563253305922678
GCA_013899665	GCA_013928845	0.2481171888995071
GCA_013899665	GCA_013924285	0.25628392436017206
GCA_013899665	GCA_013713325	0.5676872813092626
GCA_013899665	GCA_013712565	0.5676653050216681
GCA_013899665	GCA_013894775	0.5713412739347303
GCA_013899665	GCA_013752295	0.5687746608842624
GCA_013899665	GCA_013750375	0.5831042002153687
GCA_013899665	GCA_013899205	0.5342223077377589
GCA_013899665	GCA_013898935	0.5342061361009962
GCA_013899665	GCA_014103665	0.05905726637121196
GCA_013899665	GCA_014103465	0.05603542501910654
GCA_013899665	GCA_013746655	0.05604106963380324
GCA_013899665	GCA_013745515	0.05994334650296809
GCA_013899665	GCA_013732895	0.0563055714321946
GCA_013899665	GCA_013786125	0.32772639713722673
GCA_013899665	GCA_013728735	0.3049029071120513
GCA_013899665	GCA_013897665	0.2876491901593238
GCA_013899665	GCA_013897255	0.28766408958671347
GCA_013899665	GCA_013896775	0.2876640223166882
GCA_013899665	GCA_013896515	0.29072820607435435
GCA_013899665	GCA_013886475	0.3751026082724139
GCA_013899665	GCA_013806925	0.37000783037509355
GCA_013899665	GCA_013806525	0.37000244942028576
GCA_013899665	GCA_013806085	0.3700016564968622
GCA_013899665	GCA_013835405	0.3802424981894138
GCA_013899665	GCA_013817865	0.39508347759064016
GCA_013899665	GCA_013790245	0.289901804022158
GCA_013899665	GCA_013900245	0.29196209161559916
GCA_013899665	GCA_013836945	0.3035885234133029
GCA_013899665	GCA_013823125	0.30281238334742633
GCA_013899665	GCA_013894235	0.08354726600693287
GCA_013899665	GCA_013817505	0.08610025464716653
GCA_013899665	GCA_013898995	0.30064298620892105
GCA_013899665	GCA_013898775	0.300654954172021
GCA_013899665	GCA_013830785	0.28157380597429676
GCA_013899665	GCA_013800125	0.3053604807959638
GCA_013899665	GCA_014103195	0.2927007479337025
GCA_013899665	GCA_013602835	0.3012481367704858
GCA_013895455	GCA_014109125	0.46562648537301843
GCA_013895455	GCA_014109065	0.46572870476326705
GCA_013895455	GCA_013923405	0.46545433801550246
GCA_013895455	GCA_013821965	0.47639858940716723
GCA_013895455	GCA_013819985	0.6203445673899395
GCA_013895455	GCA_013899665	0.9823039133873113
GCA_013895455	GCA_013783465	0.6050818719203893
GCA_013895455	GCA_013752075	0.5576233343499833
GCA_013895455	GCA_013891895	0.5924524456734733
GCA_013895455	GCA_013796065	0.24818464135232332
GCA_013895455	GCA_013782445	0.25351636109853537
GCA_013895455	GCA_013928845	0.24526942712103963
GCA_013895455	GCA_013924285	0.2529697852562111
GCA_013895455	GCA_013713325	0.5617112654588051
GCA_013895455	GCA_013712565	0.5616870176165909
GCA_013895455	GCA_013894775	0.565415858108107
GCA_013895455	GCA_013752295	0.5614376893897834
GCA_013895455	GCA_013750375	0.5762558372372898
GCA_013895455	GCA_013899205	0.5294100949740799
GCA_013895455	GCA_013898935	0.5293942907706464
GCA_013895455	GCA_014103665	0.05778030466364366
GCA_013895455	GCA_014103465	0.055742354992825344
GCA_013895455	GCA_013746655	0.0557490546030224
GCA_013895455	GCA_013745515	0.05905587750928007
GCA_013895455	GCA_013732895	0.055839647904872544
GCA_013895455	GCA_013786125	0.32495717388150763
GCA_013895455	GCA_013728735	0.3016621191465057
GCA_013895455	GCA_013897665	0.2843963675340633
GCA_013895455	GCA_013897255	0.28441104193649935
GCA_013895455	GCA_013896775	0.28440746266616995
GCA_013895455	GCA_013896515	0.2874161808004772
GCA_013895455	GCA_013886475	0.37192120508586346
GCA_013895455	GCA_013806925	0.36715692370791647
GCA_013895455	GCA_013806525	0.3671464642381715
GCA_013895455	GCA_013806085	0.3671513616475614
GCA_013895455	GCA_013835405	0.3757522974017066
GCA_013895455	GCA_013817865	0.3917911343177818
GCA_013895455	GCA_013790245	0.28676184454502673
GCA_013895455	GCA_013900245	0.2894023409949197
GCA_013895455	GCA_013836945	0.3000483670665945
GCA_013895455	GCA_013823125	0.29927894376160263
GCA_013895455	GCA_013894235	0.08298726805597874
GCA_013895455	GCA_013817505	0.08480699257075598
GCA_013895455	GCA_013898995	0.29695493707916604
GCA_013895455	GCA_013898775	0.2969620205285058
GCA_013895455	GCA_013830785	0.2783356349942293
GCA_013895455	GCA_013800125	0.3013371109810188
GCA_013895455	GCA_014103195	0.28910150427092185
GCA_013895455	GCA_013602835	0.29755308497624927
GCA_013783465	GCA_014109125	0.4742875150027965
GCA_013783465	GCA_014109065	0.4743690275695199
GCA_013783465	GCA_013923405	0.47429559817918
GCA_013783465	GCA_013821965	0.4845236738801313
GCA_013783465	GCA_013819985	0.6283020507765786
GCA_013783465	GCA_013899665	0.6129023046897308
GCA_013783465	GCA_013895455	0.6050818719203893
GCA_013783465	GCA_013752075	0.5754699334333571
GCA_013783465	GCA_013891895	0.5873708300090471
GCA_013783465	GCA_013796065	0.2530229998113074
GCA_013783465	GCA_013782445	0.25737049278849977
GCA_013783465	GCA_013928845	0.2520091758293264
GCA_013783465	GCA_013924285	0.2618075742080646
GCA_013783465	GCA_013713325	0.565966130734652
GCA_013783465	GCA_013712565	0.5659392997837911
GCA_013783465	GCA_013894775	0.5775425781443997
GCA_013783465	GCA_013752295	0.5621522404821133
GCA_013783465	GCA_013750375	0.5759912904686342
GCA_013783465	GCA_013899205	0.5294260352795377
GCA_013783465	GCA_013898935	0.5293996619075184
GCA_013783465	GCA_014103665	0.06202483925806929
GCA_013783465	GCA_014103465	0.058650770005796035
GCA_013783465	GCA_013746655	0.05867800742205488
GCA_013783465	GCA_013745515	0.06353113693843786
GCA_013783465	GCA_013732895	0.06087592869171108
GCA_013783465	GCA_013786125	0.33104657186276815
GCA_013783465	GCA_013728735	0.3057463207174931
GCA_013783465	GCA_013897665	0.2954064902094092
GCA_013783465	GCA_013897255	0.2954114992686857
GCA_013783465	GCA_013896775	0.2954155400674869
GCA_013783465	GCA_013896515	0.2986269683141511
GCA_013783465	GCA_013886475	0.3796050175043006
GCA_013783465	GCA_013806925	0.3750383303195552
GCA_013783465	GCA_013806525	0.3750327949942493
GCA_013783465	GCA_013806085	0.3750337436831894
GCA_013783465	GCA_013835405	0.3809264088804186
GCA_013783465	GCA_013817865	0.3952440102283007
GCA_013783465	GCA_013790245	0.29706760035684493
GCA_013783465	GCA_013900245	0.2964560077025931
GCA_013783465	GCA_013836945	0.3048132241528915
GCA_013783465	GCA_013823125	0.3049016354059034
GCA_013783465	GCA_013894235	0.08279818460259217
GCA_013783465	GCA_013817505	0.08554448874508476
GCA_013783465	GCA_013898995	0.30227563852568634
GCA_013783465	GCA_013898775	0.30229349664113925
GCA_013783465	GCA_013830785	0.2908629106742314
GCA_013783465	GCA_013800125	0.3074985331730433
GCA_013783465	GCA_014103195	0.30447845631234904
GCA_013783465	GCA_013602835	0.30563629947636
GCA_013752075	GCA_014109125	0.45938420664529256
GCA_013752075	GCA_014109065	0.4594966054244453
GCA_013752075	GCA_013923405	0.4592245809570684
GCA_013752075	GCA_013821965	0.4502892816155271
GCA_013752075	GCA_013819985	0.6104445826925965
GCA_013752075	GCA_013899665	0.5645789637838655
GCA_013752075	GCA_013895455	0.5576233343499833
GCA_013752075	GCA_013783465	0.5754699334333571
GCA_013752075	GCA_013891895	0.5652202128030209
GCA_013752075	GCA_013796065	0.2570548182345526
GCA_013752075	GCA_013782445	0.2561873582138181
GCA_013752075	GCA_013928845	0.24988622740841057
GCA_013752075	GCA_013924285	0.2540466942331465
GCA_013752075	GCA_013713325	0.5369998315581844
GCA_013752075	GCA_013712565	0.5369704672315423
GCA_013752075	GCA_013894775	0.5517287808704334
GCA_013752075	GCA_013752295	0.5497730636917777
GCA_013752075	GCA_013750375	0.5502022805350327
GCA_013752075	GCA_013899205	0.5158109253251303
GCA_013752075	GCA_013898935	0.515818018215051
GCA_013752075	GCA_014103665	0.062303379223348
GCA_013752075	GCA_014103465	0.057193922132735414
GCA_013752075	GCA_013746655	0.057215399009786
GCA_013752075	GCA_013745515	0.05807634616595496
GCA_013752075	GCA_013732895	0.05859379928040399
GCA_013752075	GCA_013786125	0.31507367945522635
GCA_013752075	GCA_013728735	0.31184278117721576
GCA_013752075	GCA_013897665	0.29113946982655153
GCA_013752075	GCA_013897255	0.29114698468608297
GCA_013752075	GCA_013896775	0.29112592948729116
GCA_013752075	GCA_013896515	0.29413810058593176
GCA_013752075	GCA_013886475	0.365706584585456
GCA_013752075	GCA_013806925	0.35991618571385464
GCA_013752075	GCA_013806525	0.3599111614340637
GCA_013752075	GCA_013806085	0.359901115712642
GCA_013752075	GCA_013835405	0.3659188165382367
GCA_013752075	GCA_013817865	0.37241921933675004
GCA_013752075	GCA_013790245	0.2969480254966393
GCA_013752075	GCA_013900245	0.2969428270840687
GCA_013752075	GCA_013836945	0.29251294329972627
GCA_013752075	GCA_013823125	0.2953254835370856
GCA_013752075	GCA_013894235	0.07876427843157098
GCA_013752075	GCA_013817505	0.08223510866033275
GCA_013752075	GCA_013898995	0.2996779128551552
GCA_013752075	GCA_013898775	0.29969531900340846
GCA_013752075	GCA_013830785	0.29456210012154693
GCA_013752075	GCA_013800125	0.2947253401571148
GCA_013752075	GCA_014103195	0.3038917435315572
GCA_013752075	GCA_013602835	0.29602195610335647
GCA_013891895	GCA_014109125	0.45933428210131483
GCA_013891895	GCA_014109065	0.4594376223997922
GCA_013891895	GCA_013923405	0.45917050568092777
GCA_013891895	GCA_013821965	0.46032235513029646
GCA_013891895	GCA_013819985	0.6196853851777695
GCA_013891895	GCA_013899665	0.5998905274574622
GCA_013891895	GCA_013895455	0.5924524456734733
GCA_013891895	GCA_013783465	0.5873708300090471
GCA_013891895	GCA_013752075	0.5652202128030209
GCA_013891895	GCA_013796065	0.2483370874888608
GCA_013891895	GCA_013782445	0.24789770150642246
GCA_013891895	GCA_013928845	0.253023797441156
GCA_013891895	GCA_013924285	0.25953108275764025
GCA_013891895	GCA_013713325	0.5527704787463884
GCA_013891895	GCA_013712565	0.5527423144657614
GCA_013891895	GCA_013894775	0.5541873646276219
GCA_013891895	GCA_013752295	0.5449355483360713
GCA_013891895	GCA_013750375	0.5649946828458604
GCA_013891895	GCA_013899205	0.5272507369393882
GCA_013891895	GCA_013898935	0.5272414306485367
GCA_013891895	GCA_014103665	0.06551555200392105
GCA_013891895	GCA_014103465	0.06756391193640776
GCA_013891895	GCA_013746655	0.06768886885560224
GCA_013891895	GCA_013745515	0.060702078820875104
GCA_013891895	GCA_013732895	0.06412129570737035
GCA_013891895	GCA_013786125	0.31733990131152234
GCA_013891895	GCA_013728735	0.3011694846985966
GCA_013891895	GCA_013897665	0.2835559207379657
GCA_013891895	GCA_013897255	0.28358718164578534
GCA_013891895	GCA_013896775	0.2835751488528716
GCA_013891895	GCA_013896515	0.2865109692983045
GCA_013891895	GCA_013886475	0.37146798845239054
GCA_013891895	GCA_013806925	0.36900992702710245
GCA_013891895	GCA_013806525	0.36901013041209946
GCA_013891895	GCA_013806085	0.36900826337013287
GCA_013891895	GCA_013835405	0.37263629498260237
GCA_013891895	GCA_013817865	0.38008665877613396
GCA_013891895	GCA_013790245	0.28378577782287884
GCA_013891895	GCA_013900245	0.28792542589320497
GCA_013891895	GCA_013836945	0.2934970228554005
GCA_013891895	GCA_013823125	0.2963830285860502
GCA_013891895	GCA_013894235	0.07960278633235694
GCA_013891895	GCA_013817505	0.08213672001318596
GCA_013891895	GCA_013898995	0.29613571759936225
GCA_013891895	GCA_013898775	0.2961551314692277
GCA_013891895	GCA_013830785	0.2736526172567815
GCA_013891895	GCA_013800125	0.300894459343246
GCA_013891895	GCA_014103195	0.28863095289572616
GCA_013891895	GCA_013602835	0.29206202455166935
GCA_013796065	GCA_014109125	0.26231205648844236
GCA_013796065	GCA_014109065	0.2623590993401419
GCA_013796065	GCA_013923405	0.2623110677718186
GCA_013796065	GCA_013821965	0.2533083196769314
GCA_013796065	GCA_013819985	0.25634737796950047
GCA_013796065	GCA_013899665	0.25074940885600716
GCA_013796065	GCA_013895455	0.24818464135232332
GCA_013796065	GCA_013783465	0.2530229998113074
GCA_013796065	GCA_013752075	0.2570548182345526
GCA_013796065	GCA_013891895	0.2483370874888608
GCA_013796065	GCA_013782445	0.9319885776550376
GCA_013796065	GCA_013928845	0.48931381965658327
GCA_013796065	GCA_013924285	0.5003578872069904
GCA_013796065	GCA_013713325	0.26465193347216515
GCA_013796065	GCA_013712565	0.26464236071008124
GCA_013796065	GCA_013894775	0.2679632240583995
GCA_013796065	GCA_013752295	0.26194486235967107
GCA_013796065	GCA_013750375	0.26589171619620783
GCA_013796065	GCA_013899205	0.2709453067506207
GCA_013796065	GCA_013898935	0.2709440735732097
GCA_013796065	GCA_014103665	0.06047886763294568
GCA_013796065	GCA_014103465	0.05742825989488849
GCA_013796065	GCA_013746655	0.05748722550575789
GCA_013796065	GCA_013745515	0.05741001267427123
GCA_013796065	GCA_013732895	0.0577989775963979
GCA_013796065	GCA_013786125	0.2692304232604603
GCA_013796065	GCA_013728735	0.2998074582508484
GCA_013796065	GCA_013897665	0.2515275625000638
GCA_013796065	GCA_013897255	0.25155301491629584
GCA_013796065	GCA_013896775	0.2515398659770548
GCA_013796065	GCA_013896515	0.25408974366763326
GCA_013796065	GCA_013886475	0.2562635735734526
GCA_013796065	GCA_013806925	0.2524658549080161
GCA_013796065	GCA_013806525	0.2524624734317163
GCA_013796065	GCA_013806085	0.25246428220695416
GCA_013796065	GCA_013835405	0.25208608105238506
GCA_013796065	GCA_013817865	0.2560955766078572
GCA_013796065	GCA_013790245	0.31681700230117094
GCA_013796065	GCA_013900245	0.29956699452912666
GCA_013796065	GCA_013836945	0.3111780319255298
GCA_013796065	GCA_013823125	0.3132380314303393
GCA_013796065	GCA_013894235	0.07720433238778332
GCA_013796065	GCA_013817505	0.08061826455184362
GCA_013796065	GCA_013898995	0.3490270426594334
GCA_013796065	GCA_013898775	0.34904123716911845
GCA_013796065	GCA_013830785	0.3508525757624595
GCA_013796065	GCA_013800125	0.3527705654557635
GCA_013796065	GCA_014103195	0.35706412844529
GCA_013796065	GCA_013602835	0.3277447700833791
GCA_013782445	GCA_014109125	0.264241859058693
GCA_013782445	GCA_014109065	0.26429322592103316
GCA_013782445	GCA_013923405	0.2642409299147419
GCA_013782445	GCA_013821965	0.25803691418159586
GCA_013782445	GCA_013819985	0.2546270955619599
GCA_013782445	GCA_013899665	0.2563253305922678
GCA_013782445	GCA_013895455	0.25351636109853537
GCA_013782445	GCA_013783465	0.25737049278849977
GCA_013782445	GCA_013752075	0.2561873582138181
GCA_013782445	GCA_013891895	0.24789770150642246
GCA_013782445	GCA_013796065	0.9319885776550376
GCA_013782445	GCA_013928845	0.49459986287084196
GCA_013782445	GCA_013924285	0.5036858369678342
GCA_013782445	GCA_013713325	0.26693416714593443
GCA_013782445	GCA_013712565	0.2669244779469108
GCA_013782445	GCA_013894775	0.2694702983674751
GCA_013782445	GCA_013752295	0.26470243051008374
GCA_013782445	GCA_013750375	0.2707190796974102
GCA_013782445	GCA_013899205	0.2698477212210278
GCA_013782445	GCA_013898935	0.2698512157913745
